2020	Fall	CSCI	2410	2	84152	31	9	\N	\N	\N	\N
2020	Fall	CSCI	3030	1	84138	16	8	TR	1230	1445	\N
2020	Fall	CSCI	3584	1	84093	42	5	MWF	1000	1130	\N
2020	Fall	CSCI	3584	2	84094	39	5	MWF	1000	1130	\N
2020	Fall	CSCI	3675	1	84136	44	7	\N	1530	1715	\N
2020	Fall	CSCI	3675	2	84137	28	7	\N	1530	1715	\N
2020	Fall	CSCI	3700	1	84091	22	4	TR	0930	1145	\N
2020	Fall	CSCI	3700	2	84092	45	4	TR	1230	1445	\N
2020	Fall	CSCI	4602	1	84066	48	1	MWF	1300	1430	\N
2020	Fall	CSCI	4602	2	84071	22	1	MWF	1500	1630	\N
2020	Fall	SENG	1000	1	84161	15	11	MWF	1200	1330	\N
2020	Fall	SENG	2010	1	84189	6	15	TR	0930	1145	\N
2020	Fall	CSCI	4120	1	84224	36	16	MWF	1530	1645	\N
2020	Fall	CSCI	4150	1	84110	15	6	TR	1100	1215	\N
2020	Fall	CSCI	4150	601	87014	6	6	\N	\N	\N	\N
2020	Fall	CSCI	5501	0	86882	3	7	\N	\N	\N	\N
2020	Fall	CSCI	6020	1	84230	8	16	MWF	1530	1645	\N
2020	Fall	CSCI	6020	601	84234	15	16	\N	\N	\N	\N
2020	Fall	CSCI	6050	1	84114	8	6	TR	1100	1215	\N
2020	Fall	CSCI	6050	601	84117	9	6	\N	\N	\N	\N
2020	Fall	CSCI	6410	1	84083	1	5	MWF	1700	1815	\N
2020	Fall	CSCI	6410	601	84084	11	5	\N	\N	\N	\N
2020	Fall	CSCI	6995	1	86372	1	4	\N	\N	\N	\N
2020	Fall	CSCI	6995	601	87020	1	8	\N	\N	\N	\N
2020	Fall	CSCI	7000	1	86182	1	6	\N	\N	\N	\N
2020	Fall	CSCI	7000	2	86635	1	15	\N	\N	\N	\N
2020	Fall	CSCI	7000	3	86253	1	7	\N	\N	\N	\N
2020	Fall	CSCI	7000	4	86260	1	5	\N	\N	\N	\N
2020	Fall	CSCI	7000	5	86369	1	12	\N	\N	\N	\N
2020	Fall	CSCI	7000	601	86669	1	6	\N	\N	\N	\N
2020	Fall	DASC	6000	1	84121	1	6	MW	1700	1815	\N
2020	Fall	DASC	6000	601	84125	14	6	\N	\N	\N	\N
2020	Fall	DASC	6020	1	84236	4	16	MW	1530	1645	\N
2020	Fall	DASC	6020	601	84239	8	16	\N	\N	\N	\N
2020	Fall	DASC	6050	1	84131	3	6	TR	1100	1215	\N
2020	Fall	DASC	6050	601	84134	3	6	\N	\N	\N	\N
2020	Fall	SENG	5000	601	85813	8	12	\N	\N	\N	\N
2020	Fall	SENG	5005	601	85138	8	6	\N	\N	\N	\N
2020	Fall	SENG	6230	1	84195	6	15	TR	1400	1515	\N
2020	Fall	SENG	6230	601	84199	12	15	\N	\N	\N	\N
2020	Fall	SENG	6235	1	84203	2	15	TR	1530	1645	\N
2020	Fall	SENG	6235	601	84207	4	15	\N	\N	\N	\N
2020	Fall	SENG	6245	1	84088	5	3	TR	0930	1045	\N
2020	Fall	SENG	6245	601	84089	5	3	\N	\N	\N	\N
2020	Fall	SENG	6265	1	85135	6	3	TR	1230	1345	\N
2020	Fall	SENG	6265	601	85136	14	3	\N	\N	\N	\N
2020	Fall	SENG	7000	2	86184	1	8	\N	\N	\N	\N
2020	Fall	SENG	7000	3	86254	1	7	\N	\N	\N	\N
2020	Fall	SENG	7000	4	86589	1	15	\N	\N	\N	\N
2020	Fall	SENG	7000	6	86878	1	15	\N	\N	\N	\N
2020	Fall	CSCI	1010	1	84181	46	14	MWF	1300	1350	\N
2020	Fall	CSCI	1010	2	84187	49	14	MWF	1500	1550	\N
2020	Fall	CSCI	1011	1	84105	19	14	M	0900	1040	\N
2020	Fall	CSCI	1011	2	84106	22	14	M	1100	1240	\N
2020	Fall	CSCI	1011	3	84107	20	14	W	0900	1040	\N
2020	Fall	CSCI	1011	4	84108	20	14	W	1100	1240	\N
2020	Fall	CSCI	1011	5	86696	14	14	T	0900	1040	\N
2020	Fall	CSCI	2400	1	84054	36	1	MWF	0900	0950	\N
2020	Fall	CSCI	2400	2	84062	39	1	MWF	1100	1150	\N
2020	Fall	CSCI	2405	1	84157	38	12	TR	1100	1215	\N
2020	Fall	CSCI	2405	2	84158	17	12	TR	1400	1515	\N
2020	Fall	CSCI	2530	1	84141	63	9	MW	\N	\N	\N
2020	Fall	CSCI	2540	1	84090	43	4	TR	1530	1745	\N
2020	Fall	CSCI	3030	2	84139	31	8	TR	1400	1615	\N
2020	Fall	CSCI	3550	1	84142	60	9	MW	\N	\N	\N
2020	Fall	CSCI	4180	1	85800	22	14	TR	1630	1745	\N
2020	Fall	SENG	1010	1	84077	10	1	MWF	0900	0950	\N
2020	Fall	SENG	1020	1	84155	7	16	MWF	1100	1150	\N
2020	Fall	SENG	1030	1	84164	9	12	TR	1100	1315	\N
2020	Fall	SENG	2000	1	84156	5	11	MWF	1400	1450	\N
2020	Spring	CSCI	1010	1	35431	40	14	MWF	1000	1050	\N
2020	Spring	CSCI	1010	2	35430	35	14	MWF	1300	1350	\N
2020	Spring	CSCI	1011	1	35558	20	14	M	1700	1840	\N
2020	Spring	CSCI	1011	2	35560	21	14	T	1700	1840	\N
2020	Spring	CSCI	1011	3	35561	18	14	W	1700	1840	\N
2020	Spring	CSCI	1011	4	35563	16	14	R	1700	1840	\N
2020	Spring	CSCI	2400	1	35531	30	5	TR	1100	1215	\N
2020	Spring	CSCI	2400	2	35541	36	5	TR	1400	1515	\N
2020	Spring	CSCI	2405	1	35506	32	1	MWF	1100	1150	\N
2020	Spring	CSCI	2405	2	35429	16	17	TR	1400	1515	\N
2020	Spring	CSCI	2530	1	35507	34	1	MWRF	1300	1350	\N
2020	Spring	CSCI	2530	2	35509	19	1	MWRF	1400	1450	\N
2020	Spring	CSCI	2540	1	35511	12	4	TR	0930	1045	\N
2020	Spring	CSCI	2540	2	35513	30	4	TR	1230	1345	\N
2020	Spring	CSCI	3000	1	35442	11	12	MWF	0900	0950	\N
2020	Spring	CSCI	3000	2	35441	26	12	MWF	1100	1150	\N
2020	Spring	CSCI	3000	3	35438	37	12	MW	1400	1515	\N
2020	Spring	CSCI	3010	1	35449	42	9	MWF	1000	1050	\N
2020	Spring	CSCI	3010	2	35446	47	9	MWF	1300	1350	\N
2020	Spring	CSCI	3030	3	35510	18	8	TR	1530	1645	\N
2020	Spring	CSCI	3650	1	35436	45	13	MWF	0900	0950	\N
2020	Spring	CSCI	3650	2	35434	43	13	MWF	1100	1150	\N
2020	Spring	CSCI	4130	1	35565	44	3	TR	1100	1215	\N
2020	Spring	CSCI	4140	1	35487	38	7	MWF	1000	1050	\N
2020	Spring	CSCI	4230	1	35483	30	8	TR	1230	1345	\N
2020	Spring	CSCI	4230	2	35471	31	8	TR	1400	1515	\N
2020	Spring	CSCI	4231	1	35476	30	8	M	1700	1840	\N
2020	Spring	CSCI	4231	2	35465	31	8	W	1700	1840	\N
2020	Spring	CSCI	4550	1	35443	29	9	MWF	1600	1650	\N
2020	Spring	CSCI	4710	1	35606	50	16	TR	0930	1045	\N
2020	Spring	CSCI	4905	1	35827	9	5	TR	1700	1815	\N
2020	Spring	CSCI	5501	1	35589	6	6	M	1700	1750	\N
2020	Spring	CSCI	6030	1	35590	3	15	TR	1530	1645	\N
2020	Spring	CSCI	6030	601	35593	6	15	TR	1530	1645	\N
2020	Spring	CSCI	6040	1	35553	13	6	MW	1400	1515	\N
2020	Spring	CSCI	6040	601	35559	11	6	MW	1400	1515	\N
2020	Spring	CSCI	6300	1	35828	1	5	TR	1700	1815	\N
2020	Spring	CSCI	6710	1	35609	6	16	TR	1400	1515	\N
2020	Spring	CSCI	6710	601	35610	6	16	TR	1400	1515	\N
2020	Spring	CSCI	6840	1	35516	7	4	TR	1530	1645	\N
2020	Spring	CSCI	6840	601	35521	12	4	TR	1530	1645	\N
2020	Spring	CSCI	7000	2	34900	1	6	\N	\N	\N	\N
2020	Spring	CSCI	7000	5	35075	1	15	\N	\N	\N	\N
2020	Spring	CSCI	7000	6	35087	1	16	\N	\N	\N	\N
2020	Spring	CSCI	7000	8	35093	2	3	\N	\N	\N	\N
2020	Spring	CSCI	7000	9	36243	1	5	\N	\N	\N	\N
2020	Spring	CSCI	7000	601	34880	1	4	\N	\N	\N	\N
2020	Spring	CSCI	7000	605	35082	1	15	\N	\N	\N	\N
2020	Spring	CSCI	7000	610	36726	1	6	\N	\N	\N	\N
2020	Spring	DASC	6005	1	35505	2	6	MW	1530	1645	\N
2020	Spring	DASC	6005	601	35504	2	6	MW	1530	1645	\N
2020	Spring	DASC	6030	1	35594	2	15	TR	1530	1645	\N
2020	Spring	DASC	6030	601	35595	4	15	TR	1530	1645	\N
2020	Spring	DASC	6040	1	35498	3	6	MW	1400	1515	\N
2020	Spring	DASC	6040	601	35492	2	6	MW	1400	1515	\N
2020	Spring	SENG	1000	1	36626	8	18	TR	1530	1645	\N
2020	Spring	SENG	1010	1	35678	11	19	TR	0930	1045	\N
2020	Spring	SENG	1020	1	35681	4	14	MW	1530	1645	\N
2020	Spring	SENG	6240	1	35658	2	15	TR	0930	1045	\N
2020	Spring	SENG	6240	601	35661	13	15	TR	0930	1045	\N
2020	Spring	SENG	6285	1	35544	3	15	TR	1230	1345	\N
2020	Spring	SENG	6285	601	35546	16	15	TR	1230	1345	\N
2020	Spring	SENG	6290	601	35428	2	8	\N	\N	\N	\N
2020	Spring	SENG	6290	605	35592	1	7	\N	\N	\N	\N
2020	Spring	SENG	7000	1	35460	1	8	\N	\N	\N	\N
2020	Spring	SENG	7000	2	35554	1	15	\N	\N	\N	\N
2020	Spring	SENG	7000	6	35641	1	7	\N	\N	\N	\N
2020	Spring	SENG	7000	7	35648	1	16	\N	\N	\N	\N
2020	Spring	SENG	7000	8	35652	2	6	\N	\N	\N	\N
2020	Spring	SENG	7000	602	35557	1	15	\N	\N	\N	\N
2020	Spring	SENG	7000	609	36725	1	15	\N	\N	\N	\N
2019	Fall	CSCI	1000	1	84138	7	3	MW	1000	1050	\N
2019	Fall	CSCI	1003	1	83986	7	3	M	1300	1440	\N
2019	Fall	CSCI	1010	1	84139	41	14	MWF	1000	1050	\N
2019	Fall	CSCI	1010	2	84140	46	14	MWF	1300	1350	\N
2019	Fall	CSCI	1011	1	84015	17	14	M	1100	1240	\N
2019	Fall	CSCI	1011	2	84018	18	14	W	1100	1240	\N
2019	Fall	CSCI	1011	3	84023	19	14	F	1100	1240	\N
2019	Fall	CSCI	1011	4	84058	18	14	T	0900	1040	\N
2019	Fall	CSCI	1011	5	84083	16	14	T	1100	1240	\N
2019	Fall	CSCI	2400	1	84128	41	12	TR	0930	1045	\N
2019	Fall	CSCI	2400	2	84129	40	12	TR	1530	1645	\N
2019	Fall	CSCI	2405	1	84136	29	13	MWF	0900	0950	\N
2019	Fall	CSCI	2405	2	84159	35	16	TR	0930	1045	\N
2019	Fall	CSCI	2410	1	84116	39	9	MWF	1200	1250	\N
2019	Fall	CSCI	2410	2	84117	37	9	MWF	1600	1650	\N
2019	Fall	CSCI	2530	1	83635	31	1	MWRF	1300	1350	\N
2019	Fall	CSCI	2530	2	83641	32	1	MWRF	1500	1550	\N
2019	Fall	CSCI	2540	1	83766	32	4	TR	1530	1645	\N
2019	Fall	CSCI	3030	2	84109	30	8	TR	1230	1345	\N
2019	Fall	CSCI	3030	1	84108	30	8	TR	0930	1045	\N
2019	Fall	CSCI	3550	1	84118	45	9	MWF	1400	1450	\N
2019	Fall	CSCI	3584	1	83908	43	5	MWF	1000	1050	\N
2019	Fall	CSCI	3584	2	83915	41	5	MWF	1100	1150	\N
2019	Fall	CSCI	3675	1	84125	55	7	TR	1400	1515	\N
2019	Fall	CSCI	3700	2	83786	29	4	TR	0930	1045	\N
2019	Fall	CSCI	3700	1	83780	38	4	TR	1230	1345	\N
2019	Fall	CSCI	4120	1	84160	38	16	TR	1530	1645	\N
2019	Fall	CSCI	4120	601	86824	1	16	TR	1530	1645	\N
2019	Fall	CSCI	4180	3	84141	14	14	MW	1700	1815	\N
2019	Fall	CSCI	4520	1	84137	35	13	MWF	1300	1350	\N
2019	Fall	CSCI	4602	1	83643	44	1	MWF	1100	1150	\N
2019	Fall	CSCI	4602	2	83698	35	1	MWF	0900	0950	\N
2019	Fall	CSCI	4905	1	83950	6	5	MW	1530	1645	\N
2019	Fall	CSCI	5501	1	84143	6	6	T	1530	1620	\N
2019	Fall	CSCI	6010	1	84119	8	7	TR	1700	1815	\N
2019	Fall	CSCI	6010	601	84120	9	7	\N	\N	\N	\N
2019	Fall	CSCI	6020	1	84089	7	6	MW	1100	1215	\N
2019	Fall	CSCI	6020	601	84091	7	6	\N	\N	\N	\N
2019	Fall	CSCI	6410	1	84121	8	3	MW	1700	1815	\N
2019	Fall	CSCI	6410	601	84122	4	3	MW	1700	1815	\N
2019	Fall	CSCI	6510	1	85769	1	5	MW	1530	1645	\N
2019	Fall	CSCI	6995	7	84161	1	16	\N	\N	\N	\N
2019	Fall	CSCI	6995	603	85894	1	4	\N	\N	\N	\N
2019	Fall	CSCI	6995	607	85898	1	16	\N	\N	\N	\N
2019	Fall	CSCI	7000	3	84099	1	6	\N	\N	\N	\N
2019	Fall	CSCI	7000	8	86377	1	15	\N	\N	\N	\N
2019	Fall	CSCI	7000	601	85899	1	4	\N	\N	\N	\N
2019	Fall	CSCI	7000	603	85901	1	6	\N	\N	\N	\N
2019	Fall	CSCI	7000	606	85904	1	15	\N	\N	\N	\N
2019	Fall	CSCI	7000	607	85905	2	16	\N	\N	\N	\N
2019	Fall	DASC	6000	1	84126	3	6	MW	1400	1515	\N
2019	Fall	DASC	6000	601	84127	3	6	MW	1400	1515	\N
2019	Fall	DASC	6010	1	84123	1	7	TR	1700	1815	\N
2019	Fall	DASC	6010	601	84124	2	7	\N	\N	\N	\N
2019	Fall	DASC	6020	1	84103	2	6	MW	1100	1215	\N
2019	Fall	SENG	1000	1	86554	9	3	MWF	1000	1050	\N
2019	Fall	SENG	5000	1	84132	2	12	TR	1730	1910	\N
2019	Fall	SENG	5000	601	84133	7	12	TR	1700	1840	\N
2019	Fall	SENG	5005	1	84153	1	6	MW	1700	1840	\N
2019	Fall	SENG	5005	601	84154	8	6	MW	1700	1840	\N
2019	Fall	SENG	6230	1	84146	5	15	TR	1230	1345	\N
2019	Fall	SENG	6230	601	84147	7	15	TR	1230	1345	\N
2019	Fall	SENG	6235	1	84148	5	15	TR	0930	1045	\N
2019	Fall	SENG	6235	601	84149	8	15	\N	\N	\N	\N
2019	Fall	SENG	6250	1	85858	3	8	TR	1530	1645	\N
2019	Fall	SENG	6250	601	85861	7	8	TR	1530	1645	\N
2019	Fall	SENG	6265	1	84155	7	20	MW	1230	1345	\N
2019	Fall	SENG	6265	601	84156	8	20	\N	1230	1345	\N
2019	Fall	SENG	6290	3	84150	1	15	\N	\N	\N	\N
2019	Fall	SENG	7000	4	84158	2	6	\N	\N	\N	\N
2019	Fall	SENG	7000	1	84115	1	8	\N	\N	\N	\N
2019	Fall	SENG	7000	605	85910	1	16	\N	\N	\N	\N
2019	Fall	SENG	7000	606	86998	1	15	\N	\N	\N	\N
2019	Spring	CSCI	1010	1	33038	42	14	MWF	1000	1050	\N
2019	Spring	CSCI	1010	2	33040	44	14	MWF	1300	1350	\N
2019	Spring	CSCI	1011	1	33042	19	14	M	1700	1840	\N
2019	Spring	CSCI	1011	2	33046	20	14	T	1700	1840	\N
2019	Spring	CSCI	1011	3	33050	23	14	W	1700	1840	\N
2019	Spring	CSCI	1011	4	33051	24	14	M	1500	1640	\N
2019	Spring	CSCI	2400	1	33070	38	21	TR	1100	1215	\N
2019	Spring	CSCI	2400	2	33071	53	21	TR	1700	1815	\N
2019	Spring	CSCI	2405	1	33024	29	13	MWF	1100	1150	\N
2019	Spring	CSCI	2405	3	33072	24	21	TR	1400	1515	\N
2019	Spring	CSCI	2410	1	33054	40	10	\N	\N	\N	\N
2019	Spring	CSCI	2530	1	32837	40	1	MWRF	1300	1350	\N
2019	Spring	CSCI	2530	2	32840	33	1	MWRF	1600	1650	\N
2019	Spring	CSCI	2540	1	32852	25	4	TR	0930	1045	\N
2019	Spring	CSCI	2540	2	32853	16	4	TR	1230	1345	\N
2019	Spring	CSCI	3000	1	32869	15	12	MWF	0900	0950	\N
2019	Spring	CSCI	3000	2	32872	41	12	MWF	1100	1150	\N
2019	Spring	CSCI	3000	3	33021	13	12	TR	0930	1045	\N
2019	Spring	CSCI	3010	1	33017	29	9	MWF	1000	1050	\N
2019	Spring	CSCI	3010	2	33018	48	9	MWF	1300	1350	\N
2019	Spring	CSCI	3010	3	33020	20	9	MWF	1500	1550	\N
2019	Spring	CSCI	3650	1	32843	53	1	MWF	1000	1050	\N
2019	Spring	CSCI	3650	2	33960	29	5	TR	1230	1345	\N
2019	Spring	CSCI	4130	1	32991	53	6	TR	1100	1215	\N
2019	Spring	CSCI	4140	1	33027	26	13	MWF	0900	0950	\N
2019	Spring	CSCI	4230	1	33003	44	8	TR	1400	1515	\N
2019	Spring	CSCI	4231	1	33009	44	8	TR	1600	1800	\N
2019	Spring	CSCI	4710	1	33074	48	16	TR	1815	1930	\N
2019	Spring	CSCI	4905	1	32874	19	5	MW	1530	1645	\N
2019	Spring	CSCI	5501	1	33057	27	14	M	1700	1750	\N
2019	Spring	CSCI	6030	1	32994	12	6	TR	1100	1215	\N
2019	Spring	CSCI	6030	601	32996	5	6	TR	\N	\N	\N
2019	Spring	CSCI	6100	1	32989	3	5	MW	1530	1645	\N
2019	Spring	CSCI	6600	1	32865	3	4	TR	1530	1645	\N
2019	Spring	CSCI	6600	601	32867	5	4	TR	\N	\N	\N
2019	Spring	CSCI	6710	1	33075	7	16	TR	1815	1930	\N
2019	Spring	CSCI	6710	601	33078	10	16	TR	\N	\N	\N
2019	Spring	CSCI	7000	2	34466	2	6	\N	\N	\N	\N
2019	Spring	CSCI	7000	5	34472	4	15	\N	\N	\N	\N
2019	Spring	CSCI	7000	6	34444	1	16	\N	\N	\N	\N
2019	Spring	CSCI	7000	602	34467	1	6	\N	\N	\N	\N
2019	Spring	CSCI	7000	606	34452	1	16	\N	\N	\N	\N
2019	Spring	DASC	6030	1	35503	1	6	TR	1100	1215	\N
2019	Spring	DASC	6030	601	32999	1	6	TR	\N	\N	\N
2019	Spring	SENG	5000	1	37048	4	14	TR	1700	1840	\N
2019	Spring	SENG	5005	2	37081	2	21	MW	1700	1840	\N
2019	Spring	SENG	6245	1	33015	4	8	TR	1230	1345	\N
2019	Spring	SENG	6245	601	33012	9	8	TR	\N	\N	\N
2019	Spring	SENG	6260	1	33033	4	15	MW	1100	1215	\N
2019	Spring	SENG	6260	601	33035	9	15	MW	\N	\N	\N
2019	Spring	SENG	6285	1	33036	1	15	MW	1530	1645	\N
2019	Spring	SENG	6285	601	33037	10	15	\N	\N	\N	\N
2019	Spring	SENG	6290	601	37039	1	15	\N	\N	\N	\N
2019	Spring	SENG	7000	2	34460	3	15	\N	\N	\N	\N
2019	Spring	SENG	7000	4	36617	1	15	\N	\N	\N	\N
2019	Spring	SENG	7000	601	34459	1	8	\N	\N	\N	\N
2019	Spring	SENG	7000	602	34461	2	15	\N	\N	\N	\N
2019	Spring	SENG	7000	604	37080	1	12	\N	\N	\N	\N
2018	Fall	CSCI	1000	1	85584	22	14	MW	1100	1150	\N
2018	Fall	CSCI	1003	1	85585	23	14	M	1200	1340	\N
2018	Fall	CSCI	1010	1	85586	120	9	MWF	1300	1350	\N
2018	Fall	CSCI	1011	1	85587	21	9	M	1400	1540	\N
2018	Fall	CSCI	1011	2	85588	15	9	R	1500	1640	\N
2018	Fall	CSCI	1011	3	85589	20	9	T	1500	1640	\N
2018	Fall	CSCI	1011	4	85590	7	9	F	1500	1640	\N
2018	Fall	CSCI	1011	5	85592	23	9	W	1500	1640	\N
2018	Fall	CSCI	1011	6	85594	23	9	R	1300	1440	\N
2018	Fall	CSCI	1011	7	86831	11	9	M	1600	1740	\N
2018	Fall	CSCI	2400	1	85595	66	13	MWF	0900	0950	\N
2018	Fall	CSCI	2400	2	86798	39	13	MWF	1100	1150	\N
2018	Fall	CSCI	2405	1	84646	28	16	TR	1230	1345	\N
2018	Fall	CSCI	2405	2	86990	24	16	TR	1230	1345	\N
2018	Fall	CSCI	2410	1	84648	60	10	TR	0800	0915	\N
2018	Fall	CSCI	2410	2	86799	40	10	TR	1100	1215	\N
2018	Fall	CSCI	2530	1	84651	58	1	MWRF	1600	1650	\N
2018	Fall	CSCI	2540	1	84654	25	13	MW	1400	1515	\N
2018	Fall	CSCI	3030	1	84659	49	8	TR	0930	1045	\N
2018	Fall	CSCI	3030	2	86797	20	8	TR	1530	1645	\N
2018	Fall	CSCI	3200	1	85596	7	4	TR	0900	1040	\N
2018	Fall	CSCI	3584	1	85597	68	5	MWF	1000	1050	\N
2018	Fall	CSCI	3675	1	84660	46	1	MWF	1400	1450	\N
2018	Fall	CSCI	3700	1	84661	48	6	TR	1100	1215	\N
2018	Fall	CSCI	3700	2	86795	30	4	TR	1230	1345	\N
2018	Fall	CSCI	4120	1	84714	55	6	TR	1400	1515	\N
2018	Fall	CSCI	4180	1	85598	23	14	MW	1530	1645	\N
2018	Fall	CSCI	4520	1	84663	23	9	MWF	1500	1550	\N
2018	Fall	CSCI	4602	1	84709	46	1	MWF	1100	1150	\N
2018	Fall	CSCI	5501	1	86111	16	14	F	1600	1650	\N
2018	Fall	CSCI	6020	1	86860	12	6	TR	1400	1515	\N
2018	Fall	CSCI	6020	601	86861	6	6	TR	1400	1515	\N
2018	Fall	CSCI	6410	1	85678	15	5	MW	1530	1645	\N
2018	Fall	CSCI	6410	601	85686	4	5	MW	\N	\N	\N
2018	Fall	CSCI	6840	1	84792	3	4	TR	1530	1645	\N
2018	Fall	CSCI	6840	601	84793	5	4	\N	\N	\N	\N
2018	Fall	CSCI	6995	601	84795	1	15	\N	\N	\N	\N
2018	Fall	CSCI	7000	1	84796	3	15	\N	\N	\N	\N
2018	Fall	CSCI	7000	4	86031	0	12	\N	\N	\N	\N
2018	Fall	CSCI	7000	6	86039	1	6	\N	\N	\N	\N
2018	Fall	CSCI	7000	7	86909	0	6	\N	\N	\N	\N
2018	Fall	SENG	5000	1	85690	2	12	TR	1400	1540	\N
2018	Fall	SENG	5000	601	85694	5	12	\N	\N	\N	\N
2018	Fall	SENG	5005	1	85695	2	5	TR	1600	1740	\N
2018	Fall	SENG	5005	601	85696	4	5	TR	\N	\N	\N
2018	Fall	SENG	6230	1	85697	6	8	TR	1230	1345	\N
2018	Fall	SENG	6230	601	85698	6	8	\N	\N	\N	\N
